id,status,result__focalYear,result__focalSample,result__targetYear,result__targetSample,result__statType,result__subject,result__grade,result__jurisdiction,result__scale,result__variable,result__variableLabel,result__valLabel,result__valValue,result__focalValue,result__isFocalStatDisplayable,result__focalErrorFlag,result__targetValue,result__isTargetStatDisplayable,result__targetErrorFlag,result__isSigDisplayable,result__gap,result__sig
156,,2017,R3,2009,R3,MN:MN,RED,4,MS,RRPCM,GENDER,Gender,Female,2,218.9452266,1,0,213.4753024,1,0,1,5.469924212,HIGHER
157,,2017,R3,2009,R3,MN:MN,RED,4,MT,RRPCM,GENDER,Gender,Male,1,220.2263928,1,0,221.7826605,1,0,1,-1.556267762,EQUAL
158,,2017,R3,2009,R3,MN:MN,RED,4,MT,RRPCM,GENDER,Gender,Female,2,224.626019,1,0,227.6048386,1,0,1,-2.978819648,EQUAL
159,,2017,R3,2009,R3,MN:MN,RED,4,NC,RRPCM,GENDER,Gender,Male,1,221.1697234,1,0,214.7877843,1,0,1,6.381939055,HIGHER
160,,2017,R3,2009,R3,MN:MN,RED,4,NC,RRPCM,GENDER,Gender,Female,2,226.8317849,1,0,224.0209278,1,0,1,2.810857115,EQUAL
161,,2017,R3,2009,R3,MN:MN,RED,4,ND,RRPCM,GENDER,Gender,Male,1,216.6819683,1,0,223.1073372,1,0,1,-6.42536884,LOWER
162,,2017,R3,2009,R3,MN:MN,RED,4,ND,RRPCM,GENDER,Gender,Female,2,226.6956902,1,0,228.9185892,1,0,1,-2.222899028,EQUAL
163,,2017,R3,2009,R3,MN:MN,RED,4,NE,RRPCM,GENDER,Gender,Male,1,220.766447,1,0,219.6725023,1,0,1,1.09394473,EQUAL
164,,2017,R3,2009,R3,MN:MN,RED,4,NE,RRPCM,GENDER,Gender,Female,2,227.6535923,1,0,225.4668601,1,0,1,2.186732215,EQUAL
165,,2017,R3,2009,R3,MN:MN,RED,4,NH,RRPCM,GENDER,Gender,Male,1,227.622395,1,0,225.8540059,1,0,1,1.768389052,EQUAL
166,,2017,R3,2009,R3,MN:MN,RED,4,NH,RRPCM,GENDER,Gender,Female,2,230.2115385,1,0,232.6529539,1,0,1,-2.441415407,EQUAL
167,,2017,R3,2009,R3,MN:MN,RED,4,NJ,RRPCM,GENDER,Gender,Male,1,228.6767459,1,0,227.1098772,1,0,1,1.566868752,EQUAL
168,,2017,R3,2009,R3,MN:MN,RED,4,NJ,RRPCM,GENDER,Gender,Female,2,237.3914716,1,0,231.6981536,1,0,1,5.693317969,HIGHER
169,,2017,R3,2009,R3,MN:MN,RED,4,NM,RRPCM,GENDER,Gender,Male,1,203.9584918,1,0,202.8343689,1,0,1,1.124122857,EQUAL
170,,2017,R3,2009,R3,MN:MN,RED,4,NM,RRPCM,GENDER,Gender,Female,2,211.6048107,1,0,212.5948396,1,0,1,-0.990028885,EQUAL
171,,2017,R3,2009,R3,MN:MN,RED,4,NT,RRPCM,GENDER,Gender,Male,1,218.9657819,1,0,217.6064798,1,0,1,1.35930209,HIGHER
172,,2017,R3,2009,R3,MN:MN,RED,4,NT,RRPCM,GENDER,Gender,Female,2,224.9204301,1,0,224.3467677,1,0,1,0.573662396,EQUAL
173,,2017,R3,2009,R3,MN:MN,RED,4,NV,RRPCM,GENDER,Gender,Male,1,211.246494,1,0,208.2577906,1,0,1,2.988703366,EQUAL
174,,2017,R3,2009,R3,MN:MN,RED,4,NV,RRPCM,GENDER,Gender,Female,2,218.5330535,1,0,213.9765537,1,0,1,4.556499801,EQUAL
175,,2017,R3,2009,R3,MN:MN,RED,4,NY,RRPCM,GENDER,Gender,Male,1,219.0240122,1,0,220.7946954,1,0,1,-1.77068324,EQUAL
176,,2017,R3,2009,R3,MN:MN,RED,4,NY,RRPCM,GENDER,Gender,Female,2,224.7796747,1,0,228.1099483,1,0,1,-3.330273619,EQUAL
177,,2017,R3,2009,R3,MN:MN,RED,4,OH,RRPCM,GENDER,Gender,Male,1,223.4978476,1,0,221.6434886,1,0,1,1.854358999,EQUAL
178,,2017,R3,2009,R3,MN:MN,RED,4,OH,RRPCM,GENDER,Gender,Female,2,227.0989995,1,0,227.3593687,1,0,1,-0.260369166,EQUAL
179,,2017,R3,2009,R3,MN:MN,RED,4,OK,RRPCM,GENDER,Gender,Male,1,212.8841397,1,0,213.9650773,1,0,1,-1.08093759,EQUAL
180,,2017,R3,2009,R3,MN:MN,RED,4,OK,RRPCM,GENDER,Gender,Female,2,220.4054911,1,0,220.3606144,1,0,1,0.044876644,EQUAL
181,,2017,R3,2009,R3,MN:MN,RED,4,OR,RRPCM,GENDER,Gender,Male,1,212.4031468,1,0,214.1195805,1,0,1,-1.716433742,EQUAL
182,,2017,R3,2009,R3,MN:MN,RED,4,OR,RRPCM,GENDER,Gender,Female,2,222.7805546,1,0,222.500492,1,0,1,0.280062568,EQUAL
183,,2017,R3,2009,R3,MN:MN,RED,4,PA,RRPCM,GENDER,Gender,Male,1,224.1111222,1,0,221.3485904,1,0,1,2.762531848,EQUAL
184,,2017,R3,2009,R3,MN:MN,RED,4,PA,RRPCM,GENDER,Gender,Female,2,225.7563073,1,0,226.1305387,1,0,1,-0.374231402,EQUAL
185,,2017,R3,2009,R3,MN:MN,RED,4,RI,RRPCM,GENDER,Gender,Male,1,220.6055766,1,0,217.8659933,1,0,1,2.739583261,EQUAL
186,,2017,R3,2009,R3,MN:MN,RED,4,RI,RRPCM,GENDER,Gender,Female,2,226.1516855,1,0,227.7883546,1,0,1,-1.636669061,EQUAL
187,,2017,R3,2009,R3,MN:MN,RED,4,SC,RRPCM,GENDER,Gender,Male,1,209.566332,1,0,213.4061276,1,0,1,-3.839795546,EQUAL
188,,2017,R3,2009,R3,MN:MN,RED,4,SC,RRPCM,GENDER,Gender,Female,2,216.9088547,1,0,218.5484679,1,0,1,-1.639613146,EQUAL
189,,2017,R3,2009,R3,MN:MN,RED,4,SD,RRPCM,GENDER,Gender,Male,1,219.1506216,1,0,219.5269395,1,0,1,-0.376317882,EQUAL
190,,2017,R3,2009,R3,MN:MN,RED,4,SD,RRPCM,GENDER,Gender,Female,2,224.399956,1,0,224.9867318,1,0,1,-0.586775813,EQUAL
191,,2017,R3,2009,R3,MN:MN,RED,4,TN,RRPCM,GENDER,Gender,Male,1,215.2982663,1,0,213.8577252,1,0,1,1.440541147,EQUAL
192,,2017,R3,2009,R3,MN:MN,RED,4,TN,RRPCM,GENDER,Gender,Female,2,222.6835514,1,0,219.6545831,1,0,1,3.028968374,EQUAL
193,,2017,R3,2009,R3,MN:MN,RED,4,TX,RRPCM,GENDER,Gender,Male,1,213.4800334,1,0,215.6711127,1,0,1,-2.191079299,EQUAL
194,,2017,R3,2009,R3,MN:MN,RED,4,TX,RRPCM,GENDER,Gender,Female,2,216.385005,1,0,222.1728967,1,0,1,-5.787891712,LOWER
195,,2017,R3,2009,R3,MN:MN,RED,4,UT,RRPCM,GENDER,Gender,Male,1,221.0767767,1,0,216.9301106,1,0,1,4.146666116,HIGHER
196,,2017,R3,2009,R3,MN:MN,RED,4,UT,RRPCM,GENDER,Gender,Female,2,229.6469348,1,0,221.549557,1,0,1,8.097377801,HIGHER
197,,2017,R3,2009,R3,MN:MN,RED,4,VA,RRPCM,GENDER,Gender,Male,1,226.245481,1,0,222.7808285,1,0,1,3.464652537,EQUAL
198,,2017,R3,2009,R3,MN:MN,RED,4,VA,RRPCM,GENDER,Gender,Female,2,229.0203004,1,0,230.4672902,1,0,1,-1.446989828,EQUAL
199,,2017,R3,2009,R3,MN:MN,RED,4,VT,RRPCM,GENDER,Gender,Male,1,223.347718,1,0,226.1078339,1,0,1,-2.760115925,EQUAL
200,,2017,R3,2009,R3,MN:MN,RED,4,VT,RRPCM,GENDER,Gender,Female,2,229.6473138,1,0,231.4772687,1,0,1,-1.829954884,EQUAL
201,,2017,R3,2009,R3,MN:MN,RED,4,WA,RRPCM,GENDER,Gender,Male,1,220.2532377,1,0,217.0907011,1,0,1,3.162536654,EQUAL
202,,2017,R3,2009,R3,MN:MN,RED,4,WA,RRPCM,GENDER,Gender,Female,2,226.1011123,1,0,225.733106,1,0,1,0.36800631,EQUAL
203,,2017,R3,2009,R3,MN:MN,RED,4,WI,RRPCM,GENDER,Gender,Male,1,216.7292028,1,0,216.606254,1,0,1,0.122948803,EQUAL
204,,2017,R3,2009,R3,MN:MN,RED,4,WI,RRPCM,GENDER,Gender,Female,2,222.7703131,1,0,223.8881088,1,0,1,-1.117795643,EQUAL
205,,2017,R3,2009,R3,MN:MN,RED,4,WV,RRPCM,GENDER,Gender,Male,1,212.8990026,1,0,210.8666042,1,0,1,2.032398408,EQUAL
206,,2017,R3,2009,R3,MN:MN,RED,4,WV,RRPCM,GENDER,Gender,Female,2,221.8400483,1,0,218.3040847,1,0,1,3.535963531,EQUAL
207,,2017,R3,2009,R3,MN:MN,RED,4,WY,RRPCM,GENDER,Gender,Male,1,224.1985693,1,0,219.1295972,1,0,1,5.068972087,HIGHER
208,,2017,R3,2009,R3,MN:MN,RED,4,WY,RRPCM,GENDER,Gender,Female,2,229.6916923,1,0,226.4977208,1,0,1,3.193971487,HIGHER
